Name,State,Total_Visits,Lat,Long,client_coords,num_Discretionary,num_High-Mid-Range,num_Low-Mid-Range,num_Workforce,avg_sqft_Discretionary,avg_sqft_High_Mid-Range,avg_sqft_Low-Mid-Range,avg_sqft_Workforce,avg_rent_Discretionary,avg_rent_High_Mid-Range,avg_rent_Low-Mid-Range,avg_rent_Workforce,Student_Housing,Affordable_Housing,Military_Housing,Senior_Housing,Adaptive_Reuse,Single_Family_Rental,Fractured_Condo,num_stores_Aldi,num_stores_Publix,num_stores_The_Fresh_Market,num_stores_Total_Wine_&_More,num_stores_Trader_Joe's,num_stores_Walmart_Neighborhood_Market,num_stores_Whole_Foods_Market,num_stores_Winn-Dixie,num_stores_ABC_Fine_Wine_&_Spirits,num_stores_Sprouts_Farmers_Market,total_visit_Aldi,total_visit_Publix,total_visit_The_Fresh_Market,total_visit_Total_Wine_&_More,total_visit_Trader_Joe's,total_visit_Walmart_Neighborhood_Market,total_visit_Whole_Foods_Market,total_visit_Winn-Dixie,total_visit_ABC_Fine_Wine_&_Spirits,total_visit_Sprouts_Farmers_Market,num_grocery_stores,total_grocery_visit,2022 Tapestry Adult Pop Base,2022 Pop 18+ in Tapestry Seg 1A,2022 Pop 18+ in Tapestry Seg 1B,2022 Pop 18+ in Tapestry Seg 1C,2022 Pop 18+ in Tapestry Seg 1D,2022 Pop 18+ in Tapestry Seg 1E,2022 Pop 18+ in Tapestry Seg 2A,2022 Pop 18+ in Tapestry Seg 2B,2022 Pop 18+ in Tapestry Seg 2C,2022 Pop 18+ in Tapestry Seg 2D,2022 Pop 18+ in Tapestry Seg 3A,2022 Pop 18+ in Tapestry Seg 3B,2022 Pop 18+ in Tapestry Seg 3C,2022 Pop 18+ in Tapestry Seg 4A,2022 Pop 18+ in Tapestry Seg 4B,2022 Pop 18+ in Tapestry Seg 4C,2022 Pop 18+ in Tapestry Seg 5A,2022 Pop 18+ in Tapestry Seg 5B,2022 Pop 18+ in Tapestry Seg 5C,2022 Pop 18+ in Tapestry Seg 5D,2022 Pop 18+ in Tapestry Seg 5E,2022 Pop 18+ in Tapestry Seg 6A,2022 Pop 18+ in Tapestry Seg 6B,2022 Pop 18+ in Tapestry Seg 6C,2022 Pop 18+ in Tapestry Seg 6D,2022 Pop 18+ in Tapestry Seg 6E,2022 Pop 18+ in Tapestry Seg 6F,2022 Pop 18+ in Tapestry Seg 7A,2022 Pop 18+ in Tapestry Seg 7B,2022 Pop 18+ in Tapestry Seg 7C,2022 Pop 18+ in Tapestry Seg 7D,2022 Pop 18+ in Tapestry Seg 7E,2022 Pop 18+ in Tapestry Seg 7F,2022 Pop 18+ in Tapestry Seg 8A,2022 Pop 18+ in Tapestry Seg 8B,2022 Pop 18+ in Tapestry Seg 8C,2022 Pop 18+ in Tapestry Seg 8D,2022 Pop 18+ in Tapestry Seg 8E,2022 Pop 18+ in Tapestry Seg 8F,2022 Pop 18+ in Tapestry Seg 8G,2022 Pop 18+ in Tapestry Seg 9A,2022 Pop 18+ in Tapestry Seg 9B,2022 Pop 18+ in Tapestry Seg 9C,2022 Pop 18+ in Tapestry Seg 9D,2022 Pop 18+ in Tapestry Seg 9E,2022 Pop 18+ in Tapestry Seg 9F,2022 Pop 18+ in Tapestry Seg 10A,2022 Pop 18+ in Tapestry Seg 10B,2022 Pop 18+ in Tapestry Seg 10C,2022 Pop 18+ in Tapestry Seg 10D,2022 Pop 18+ in Tapestry Seg 10E,2022 Pop 18+ in Tapestry Seg 11A,2022 Pop 18+ in Tapestry Seg 11B,2022 Pop 18+ in Tapestry Seg 11C,2022 Pop 18+ in Tapestry Seg 11D,2022 Pop 18+ in Tapestry Seg 11E,2022 Pop 18+ in Tapestry Seg 12A,2022 Pop 18+ in Tapestry Seg 12B,2022 Pop 18+ in Tapestry Seg 12C,2022 Pop 18+ in Tapestry Seg 12D,2022 Pop 18+ in Tapestry Seg 13A,2022 Pop 18+ in Tapestry Seg 13B,2022 Pop 18+ in Tapestry Seg 13C,2022 Pop 18+ in Tapestry Seg 13D,2022 Pop 18+ in Tapestry Seg 13E,2022 Pop 18+ in Tapestry Seg 14A,2022 Pop 18+ in Tapestry Seg 14B,2022 Pop 18+ in Tapestry Seg 14C,2022 Pop 18+ in Tapestry Seg 15,num_nearby_Burlington,num_nearby_Kohl's,num_nearby_Lowe's,num_nearby_Ross_Dress_for_Less,num_nearby_The_Home_Depot,num_nearby_Walmart,num_nearby_HomeGoods,num_nearby_T.J._Maxx,num_nearby_Marshalls,tot_visits_nearby_Burlington,tot_visits_nearby_Kohl's,tot_visits_nearby_Lowe's,tot_visits_nearby_Ross_Dress_for_Less,tot_visits_nearby_The_Home_Depot,tot_visits_nearby_Walmart,tot_visits_nearby_HomeGoods,tot_visits_nearby_T.J._Maxx,tot_visits_nearby_Marshalls,num_starbucks,has_starbucks
T.J. Maxx,FL,659108,27.107679,-82.43585655,"27.107679,-82.43585655",0,1,1,4,,972.8043478,878.3333333,737.4749432,,1947,1278,1252,0,2,0,2,0,0,0,1,4,0,0,0,0,0,1,1,0,127727,2983934,0,0,0,0,0,236004,67242,0,7,3414907,51996,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,884,0,0,725,9534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,0,7186,0,24392,6414,1723,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,275897,0,779499,0,659925,2048222,0,0,127309,0,0
T.J. Maxx,FL,629904,30.50322099,-84.24983703,"30.50322099,-84.24983703",0,2,22,4,,1060.619835,984.7009193,740.1554254,,1353,1173.368421,737,0,7,0,1,0,0,0,0,2,1,0,1,0,0,0,2,0,0,2393824,391313,0,760549,0,0,0,126553,0,6,3672239,52412,1427,2464,0,6405,10842,0,0,0,0,0,512,0,163,1272,0,2218,2930,0,0,0,14,0,22,0,0,0,0,0,0,0,0,0,0,2314,3593,0,0,5406,0,0,403,0,0,0,0,0,0,0,0,0,0,6746,0,388,0,0,0,0,0,0,0,0,0,0,0,5293,0,0,1,1,1,2,1,4,1,0,1,195313,300310,951087,580215,1012713,6652769,335144,0,427271,1,1
T.J. Maxx,FL,625093,28.01355971,-82.73333397,"28.01355971,-82.73333397",0,3,11,8,,1022.962115,906.8677568,833.4774909,,1739.333333,1720.090909,1225.5,0,2,0,2,0,0,0,1,5,1,1,0,1,1,1,0,1,338981,5249022,314702,240257,0,613942,1112705,106745,0,264749,12,8241103,141891,0,0,0,4654,5314,1649,0,0,1263,0,0,0,0,1542,0,7240,4112,9661,7614,13142,693,0,2526,0,0,0,35,0,1195,0,0,0,0,2403,3537,0,6866,7302,92,0,8460,12501,13592,14272,0,0,0,0,0,0,0,1871,6018,2799,0,239,0,1299,0,0,0,0,0,0,0,0,0,0,1,1,3,4,2,3,1,0,2,319849,627180,1967938,1110525,1990874,5521963,477152,0,732463,2,1
T.J. Maxx,FL,596128,25.74593131,-80.33410972,"25.74593131,-80.33410972",0,3,18,21,,1003.914139,890.1794534,705.9750025,,2260,2280.384615,1359.444444,4,4,0,3,0,0,1,1,7,0,0,0,1,0,2,0,0,464096,7382079,0,0,0,902598,0,1428109,0,0,11,10176882,197213,2463,0,730,674,4033,3042,14098,139,0,0,469,112,0,1577,0,2395,0,4824,0,3777,0,0,0,0,0,0,0,35999,15246,0,0,71647,3713,5244,2057,0,0,3673,0,0,6842,0,0,1347,0,0,0,0,0,0,0,2742,450,84,0,0,0,0,0,4514,0,2130,0,0,0,0,3189,0,4,2,0,7,6,3,0,1,2,1963769,851945,0,2996086,7858346,7072484,0,357749,738457,1,1
T.J. Maxx,FL,592478,26.31583737,-80.15573678,"26.31583737,-80.15573678",1,22,15,5,1551.225589,1038.570627,935.5450194,761.705462,3643,2335.2,1782.692308,1554.5,0,7,0,4,0,0,2,1,6,0,0,0,1,0,1,0,0,297929,4906099,0,0,0,944260,0,466128,0,0,9,6614416,110909,2036,82,0,753,746,0,254,0,2844,0,0,0,14809,10240,2365,0,6667,1591,1608,0,109,0,0,0,0,0,0,0,1779,0,0,0,70,2267,7964,0,0,1450,0,647,6847,9962,2136,11601,0,0,0,0,1632,0,0,4811,8414,2766,0,981,0,1102,2374,0,0,0,0,0,0,0,0,2,2,1,3,4,4,4,3,1,2,845900,507181,2285727,1439578,4330076,7289146,1162821,388285,763691,2,1
T.J. Maxx,FL,584261,25.86853738,-80.29271011,"25.86853738,-80.29271011",0,0,5,60,,,922.2599483,722.3243403,,,1817.5,1342.136364,0,15,0,10,0,0,5,0,4,0,0,0,1,0,0,0,0,0,4383133,0,0,0,1214929,0,0,0,0,5,5598062,193779,0,72,681,586,0,0,4485,0,0,0,0,0,18,715,0,0,0,0,0,0,0,0,0,0,0,0,0,25316,7133,783,0,121637,2154,0,3250,0,0,1221,0,0,711,0,0,0,0,0,0,0,0,0,930,1567,0,0,1494,1648,0,0,199,0,19180,0,0,0,0,0,0,0,3,0,2,5,4,3,0,1,3,1795821,0,1571774,2218036,5135737,8908320,0,358548,1139585,1,1
T.J. Maxx,FL,528605,27.84696052,-82.64561699,"27.84696052,-82.64561699",0,10,18,13,,961.4128191,936.0450119,786.4638461,,2065.8,1776.882353,1316.8,0,4,0,1,0,0,3,1,4,0,0,0,1,0,2,1,0,113889,4007978,0,0,0,442506,0,829954,139476,0,9,5533803,96036,12,0,0,2144,1065,1854,0,0,1107,0,3548,0,0,0,0,1339,2695,1508,15001,815,0,0,0,0,0,272,0,0,0,0,0,0,0,6511,0,0,6711,5974,2162,0,1152,4666,2431,1717,1485,0,0,0,1580,0,0,10892,1172,3096,0,0,8817,6310,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,1,0,0,1389859,0,2052007,3604271,277716,0,279016,1,1
T.J. Maxx,FL,505569,30.60089884,-87.12569893,"30.60089884,-87.12569893",0,0,2,1,,,920.4098361,758.6956522,,,,,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,740034,0,0,0,0,0,330623,0,0,2,1070657,18696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10827,0,0,0,5860,16,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,230,0,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,793072,0,571208,2670312,0,0,0,1,1
T.J. Maxx,FL,502766,30.42708329,-86.64275731,"30.42708329,-86.64275731",0,1,9,15,,993.8340611,1063.943921,827.734793,,1800,1697.714286,1078.846154,0,4,0,2,0,0,0,0,3,0,0,0,0,0,2,0,0,0,2811557,0,0,0,0,0,782147,0,0,5,3593704,42593,0,0,0,0,212,0,0,0,0,0,0,0,0,0,2394,978,0,6083,1497,4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9629,0,0,8704,0,0,763,0,0,1825,1273,0,0,0,0,0,0,0,2364,2150,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,1,1,1,1,1,0,0,0,0,333095,813075,462316,540177,2418750,0,0,0,2,1
T.J. Maxx,FL,501134,28.09361164,-81.97052271,"28.09361164,-81.97052271",0,3,11,9,,1003.326646,1006.94361,800.2344352,,1338.666667,1351.375,1018,0,9,0,3,0,0,1,1,3,0,0,0,0,0,1,0,0,285867,2992392,0,0,0,0,0,416336,0,0,5,3694595,44779,0,0,0,0,0,0,0,0,0,0,0,0,49,0,110,0,0,30,904,3967,262,1139,0,0,0,845,0,0,0,0,637,0,0,0,4513,0,1817,0,5850,0,0,3257,4787,0,667,116,1882,0,2523,0,0,4019,0,0,1794,0,73,2191,3141,0,0,0,207,0,0,0,0,0,1,0,1,1,1,1,0,0,0,658119,0,864298,443965,816827,2885164,0,0,0,2,1
T.J. Maxx,FL,488801,30.18750453,-85.66889004,"30.18750453,-85.66889004",0,1,14,15,,1395.833333,1046.122444,879.9909833,,1380,1255.571429,1030.2,0,12,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2131054,0,0,0,0,0,397299,0,0,3,2528353,25747,0,0,0,0,1814,0,0,0,0,0,0,0,0,0,245,1261,3245,0,2076,3363,0,0,0,0,0,481,0,0,0,0,0,0,0,0,395,0,998,3010,224,0,0,0,0,153,375,0,0,0,749,0,0,0,1264,894,1792,0,0,1461,1946,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,237934,286737,984745,368986,954127,5693841,436436,0,0,0,0
T.J. Maxx,FL,487096,25.48055461,-80.44006876,"25.48055461,-80.44006876",0,2,15,34,,996.8142857,1081.623961,763.0280059,,1685,1691,989.7,0,30,0,4,0,0,3,1,3,0,0,0,2,0,1,0,0,296086,3553979,0,0,0,1168526,0,410546,0,0,7,5429137,102317,0,0,0,1908,0,0,0,0,0,0,0,0,808,6229,3826,0,0,0,0,0,0,0,0,0,0,0,22463,2451,11946,6612,3534,2650,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,4948,0,1198,0,0,0,3158,0,2394,10473,16906,427,0,0,0,0,0,1,1,1,1,2,0,0,1,0,321619,656538,574949,1129082,4242543,0,0,414816,0,0
T.J. Maxx,FL,486906,29.1655025,-82.17087219,"29.1655025,-82.17087219",0,3,4,11,,1136.567354,991.3330323,853.7472691,,1797.666667,1326.75,1205.25,0,7,0,2,0,0,0,1,2,0,0,0,0,0,0,1,0,217756,1906106,0,0,0,0,0,0,122214,0,4,2246076,38336,0,0,0,0,3286,0,0,0,0,0,0,0,0,0,4345,0,762,0,291,0,0,0,862,0,0,0,0,0,0,569,0,0,0,0,0,0,0,4687,2914,0,0,651,844,6104,0,0,0,0,0,0,0,0,0,5881,2207,0,1078,349,1644,0,0,1864,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,333372,420439,709218,355776,992389,2617882,461838,0,394080,2,1
T.J. Maxx,FL,483380,27.94218865,-82.32392391,"27.94218865,-82.32392391",0,24,24,5,,1061.653517,956.4814283,785.1450254,,1943.041667,1542.214286,1068.75,0,12,0,1,0,0,1,2,4,0,1,0,0,0,1,0,0,467862,3574433,0,380139,0,0,0,344668,0,0,8,4767102,101763,0,0,0,0,0,0,0,0,0,0,0,0,2038,8021,67,5218,0,325,1825,852,250,0,733,0,0,0,13169,826,3367,1321,0,1292,0,0,24588,0,1615,3493,1825,0,0,0,105,0,0,0,0,0,3925,1875,0,14548,9469,0,0,468,550,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,1,0,1,470061,552378,1258660,743469,2460450,7677177,413292,0,482310,2,1
T.J. Maxx,FL,474058,26.20787927,-81.76659535,"26.20787927,-81.76659535",0,10,2,0,,970.2869264,923.6184783,,,2030,2573,,0,1,0,1,0,0,2,1,4,1,1,0,1,0,0,0,0,273493,3173622,203764,257345,0,797549,0,0,0,0,8,4705773,41165,685,0,0,0,1322,0,0,0,0,0,0,0,0,0,238,0,0,310,0,2719,558,0,131,0,0,0,0,0,349,0,0,0,0,0,6507,0,1846,1049,0,12798,5735,2279,0,3723,0,0,0,0,0,0,0,0,735,0,77,0,0,0,0,0,0,106,0,0,0,0,0,0,1,1,1,2,2,3,1,0,2,250447,383506,867257,546723,2100884,4452071,485955,0,780216,1,1
T.J. Maxx,FL,471527,26.72314373,-80.09031477,"26.72314373,-80.09031477",4,13,29,22,1048.648019,1002.649596,952.6015494,812.7145658,4337.5,2369.545455,1914.066667,1323.444444,0,27,0,9,0,0,6,1,4,0,0,0,0,1,0,0,0,300961,3147841,0,0,0,0,886823,0,0,0,6,4335625,97590,0,0,0,0,0,0,0,0,0,0,5656,0,0,3303,0,198,793,1215,819,0,293,0,0,0,0,0,28,0,5548,4665,0,2780,0,6066,1630,0,1906,1905,0,50,2718,2472,0,3729,1807,0,0,0,36,0,0,7842,6675,10208,5862,6939,0,0,2897,1135,0,4111,2910,0,0,1394,0,0,2,1,2,3,3,3,1,0,0,619808,282832,1027946,856946,2450483,5067860,339550,0,0,2,1
T.J. Maxx,FL,468333,30.31812252,-81.49467181,"30.31812252,-81.49467181",0,11,15,3,,1116.520727,920.0557477,894.8730441,,1776.6,1337.25,1030.5,1,6,0,0,0,0,1,0,2,1,0,0,1,0,3,0,1,0,1780342,334744,0,0,487690,0,1134206,0,297087,8,4034069,74900,645,0,0,1122,0,0,0,0,0,0,0,0,10299,13005,5162,346,4260,1273,3273,0,1272,0,0,0,0,0,7618,0,2328,0,0,0,0,0,12479,0,760,81,346,0,0,0,0,0,0,0,0,0,399,0,0,6070,849,0,183,0,2472,0,0,0,0,0,0,0,0,659,0,0,1,1,2,3,2,4,1,0,0,268309,405081,1227843,1179755,1964128,7600731,255909,0,0,0,0
T.J. Maxx,FL,462091,26.54322828,-81.87297893,"26.54322828,-81.87297893",0,4,20,0,,1077.175278,933.9434558,,,1622.5,1408.666667,,0,2,0,0,0,0,0,1,4,1,1,0,1,1,1,1,0,192245,3173713,327219,422594,0,489214,684502,257582,63611,0,11,5610680,86330,0,0,0,993,2803,0,0,0,0,0,0,0,0,0,0,3230,6918,0,3840,5094,580,0,2036,0,0,123,0,0,594,0,0,0,0,1789,2133,0,538,8516,473,7895,3497,5483,3561,8234,0,0,0,0,0,0,0,6939,6412,737,175,0,193,1806,0,0,0,1738,0,0,0,0,0,0,1,1,1,1,1,3,1,1,1,336839,581000,743395,257980,1059460,5248172,339711,239397,393505,2,1
T.J. Maxx,FL,452901,28.00274354,-81.71699889,"28.00274354,-81.71699889",0,1,4,10,,1045.811321,1007.009908,713.9749644,,1719,1200.666667,1052.333333,0,6,0,4,0,0,0,1,3,0,0,0,0,0,0,1,0,276836,2366221,0,0,0,0,0,0,49007,0,5,2692064,42281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,6013,0,0,3958,8107,0,0,0,0,0,3733,0,0,94,1265,0,0,0,0,0,0,0,967,1287,0,2339,0,621,75,1729,1339,0,0,1036,0,0,0,0,1099,281,1249,3299,192,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,640825,0,578778,3999256,0,0,0,0,0
T.J. Maxx,FL,447977,27.83769786,-82.78558611,"27.83769786,-82.78558611",0,2,2,6,,995.46491,927.0744141,807.8169857,,1778.5,2084.5,1166.25,0,2,0,0,0,0,1,1,5,0,1,0,0,0,4,1,1,253964,3985741,0,372268,0,0,0,1293355,66878,225132,13,6197338,114871,0,0,0,4180,4435,0,0,0,1637,0,0,0,0,3536,0,8183,1882,3379,11159,11651,1843,0,3359,0,0,3520,0,0,1423,0,0,0,0,0,0,0,3058,3963,1055,7799,3985,8907,18875,1582,0,0,0,0,0,0,0,0,0,433,0,1277,2494,1256,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,1,2,1,3,309970,464864,1325074,564127,3545076,2645330,805524,339013,595359,1,1
T.J. Maxx,FL,440521,28.34259836,-81.43024952,"28.34259836,-81.43024952",0,12,23,19,,1082.893565,975.0617821,892.0160497,,1947.272727,1703.333333,1394.666667,0,15,0,2,0,0,3,0,3,1,0,0,1,0,0,1,0,0,2416298,259322,0,0,836218,0,0,102408,0,6,3614246,69735,0,0,0,0,0,0,1057,0,0,0,0,0,5532,80,0,0,0,0,0,0,0,0,0,0,62,0,2326,0,3924,0,0,0,0,0,10853,0,901,0,2401,0,0,0,0,0,0,0,0,0,5728,0,0,0,22333,319,0,0,0,0,0,14219,0,0,0,0,0,0,0,0,2,1,1,8,2,3,0,1,3,532015,451703,669565,2562927,1568848,7647825,0,276207,1158753,0,0
T.J. Maxx,FL,437395,25.94449895,-80.16804489,"25.94449895,-80.16804489",0,12,10,39,,1067.527806,848.662968,822.682499,,2470,1761.428571,1452.259259,0,15,0,5,0,1,1,1,6,0,2,0,0,1,4,1,0,307173,5855134,0,1022239,0,0,1208356,1959059,104558,0,15,10456519,123928,318,0,0,4501,0,0,6585,0,4321,0,0,0,0,0,0,0,920,0,0,311,0,0,0,0,0,0,206,9629,9649,0,0,1768,4217,3929,1951,0,1492,1586,0,1523,1248,1599,923,5485,992,0,0,0,0,0,17633,3101,12764,1212,1997,18605,0,0,237,2508,0,0,1236,1485,0,0,0,0,5,0,0,6,3,5,0,2,2,1969873,0,0,2216105,3996145,10435529,0,471595,715003,1,1
T.J. Maxx,FL,436561,28.35488355,-80.69962881,"28.35488355,-80.69962881",0,0,2,9,,,1069.968275,847.2772949,,,1670,992.125,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,92383,1975918,0,0,0,0,0,0,44295,0,4,2112596,45796,0,0,0,2008,798,0,0,0,0,0,0,0,325,0,0,5143,0,0,7449,10979,718,0,2070,0,0,118,0,0,0,0,0,0,0,0,0,0,0,2642,2282,43,1243,703,0,1386,590,0,0,0,0,0,0,0,0,9,1439,0,2244,900,2094,0,0,0,611,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,824054,297637,963236,3747719,0,0,0,1,1
T.J. Maxx,FL,436022,28.85592895,-82.38808677,"28.85592895,-82.38808677",0,0,0,0,,,,,,,,,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,1,0,0,947904,0,0,0,0,0,336688,67229,0,3,1351821,21370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5604,0,1489,8623,2052,0,0,71,0,0,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,836965,0,0,2243852,0,0,0,0,0
T.J. Maxx,FL,433619,27.9343907,-82.5041293,"27.9343907,-82.5041293",0,15,19,14,,916.6500314,802.6175049,665.1073132,,2459,1875.166667,1406.375,1,8,0,6,0,0,2,0,5,1,1,1,1,0,1,2,1,0,3980774,471439,448635,824432,762569,0,303621,179835,282179,13,7253484,113599,7048,1600,0,0,469,13689,0,0,1546,930,19411,0,0,58,1335,0,4311,3864,5546,677,0,0,0,0,0,0,0,0,198,653,0,6974,0,7158,0,0,3518,3835,1542,0,4791,0,1348,3588,2126,0,0,0,0,0,0,6322,1446,3289,652,1513,0,771,1740,25,0,0,0,0,0,1596,0,27,1,0,1,1,2,3,0,1,1,361344,0,553783,210512,1506623,4609375,0,335513,331600,1,1
T.J. Maxx,FL,433588,28.98319412,-81.2970863,"28.98319412,-81.2970863",0,0,4,6,,,1091.967019,870.1983726,,,1682.5,1193.4,0,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1340854,0,0,0,636194,0,0,0,0,2,1977048,59083,0,0,0,0,0,0,0,0,0,0,0,0,0,2047,2246,9623,0,0,4364,6023,0,2463,1255,0,0,4152,0,0,1516,0,0,0,0,0,0,0,0,4151,1243,68,0,2173,1936,4744,0,0,0,0,0,0,0,0,0,0,1683,0,1164,6921,1310,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,0,0,0,437769,1450046,843913,815805,4074925,0,0,0,1,1
T.J. Maxx,FL,432420,26.05054556,-80.1584286,"26.05054556,-80.1584286",0,7,7,14,,1119.661127,959.5489727,684.750294,,2495.857143,1910.666667,1190.714286,0,7,0,2,0,0,0,1,5,0,0,0,1,0,2,0,0,383014,4879932,0,0,0,764185,0,677737,0,0,9,6704868,158485,0,0,0,1193,1881,2695,9640,0,1838,0,1569,2574,1556,1769,0,849,7079,1789,1236,1263,0,0,876,0,0,0,0,2919,9166,0,0,1124,1266,9931,4898,0,11458,11265,0,0,4359,0,3605,4285,0,0,0,0,1919,0,550,4161,7137,20909,5700,7286,0,0,4546,1121,0,1912,1162,0,0,0,0,0,4,1,0,6,3,3,1,1,2,1455201,348749,0,1822206,3757915,6682921,339994,179403,551874,0,0
T.J. Maxx,FL,426394,28.09657182,-82.50415771,"28.09657182,-82.50415771",0,4,11,0,,1009.762971,838.9904865,,,1883.75,1581.272727,,0,0,0,0,0,0,1,1,5,1,0,0,0,1,1,0,1,182008,3837270,280584,0,0,0,554225,401345,0,251894,10,5507326,60458,0,1654,337,795,7131,0,3678,0,0,0,0,0,424,12977,0,3554,9617,0,34,0,210,0,0,0,0,0,0,0,0,0,0,0,0,1777,4784,0,0,1256,0,0,5707,0,634,0,33,0,0,0,0,0,0,3270,0,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,2,6,1,0,1,495645,404724,1565548,1316934,2289675,9796060,396596,0,552525,1,1
T.J. Maxx,FL,425778,27.3912488,-82.45129698,"27.3912488,-82.45129698",1,9,1,0,1047.416667,1026.724596,956.1129032,,2507,2138.875,1855,,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,632409,281977,365584,0,0,829590,0,0,0,4,2109560,18159,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,525,6215,0,854,824,118,0,19,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,4712,398,1505,0,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,0,1,0,381637,1492213,378554,858078,3118065,432976,0,436709,4,1
T.J. Maxx,FL,424396,26.4087816,-81.80781382,"26.4087816,-81.80781382",0,2,1,0,,1003.361185,902.8367347,,,2031.5,1643,,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,1120521,0,201825,0,0,0,0,37980,233243,5,1593569,49190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174,0,1425,0,0,449,0,0,0,0,6217,936,0,0,888,1931,0,0,0,0,287,0,1162,1173,0,19915,0,6145,5002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,312,0,0,0,0,0,0,1,0,1,2,0,1,2,0,1,195488,0,655205,396186,0,1932920,527225,0,423864,2,1
T.J. Maxx,FL,422295,28.24525552,-82.3519224,"28.24525552,-82.3519224",0,2,1,0,,1069.435484,747.2222222,,,1995,1085,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,945186,0,0,0,0,0,447786,0,0,2,1392972,26359,0,0,3344,0,0,0,0,0,0,0,0,0,3611,15,3550,0,0,0,0,0,0,0,0,0,806,0,9021,0,0,0,0,0,0,0,0,0,976,0,0,0,0,2755,0,0,0,2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,1,204168,0,0,529459,0,1815314,393463,0,435297,0,0
T.J. Maxx,FL,420282,27.17634489,-80.23343587,"27.17634489,-80.23343587",0,0,0,0,,,,,,,,,0,0,0,0,0,0,,1,2,1,0,0,0,0,1,1,1,313396,1062574,349424,0,0,0,0,417173,55192,157248,7,2355007,49405,667,0,0,78,640,0,0,0,0,0,0,0,0,0,5352,0,5171,0,0,0,246,1318,2117,0,0,14,0,0,919,0,0,0,0,0,0,0,1809,1742,0,5564,1813,6811,514,3355,0,0,0,0,0,907,0,0,0,5160,0,0,0,0,1761,2055,0,1392,0,0,0,0,0,0,0,1,1,1,2,1,1,0,1,0,391326,559980,327486,1542510,2210323,412995,0,403317,1,1
T.J. Maxx,FL,420064,26.67048683,-80.20063747,"26.67048683,-80.20063747",1,7,3,0,1155.279279,1187.965214,960.0185765,,2196,2595.333333,1312,,0,2,0,0,0,0,2,0,4,1,1,1,0,1,0,1,1,0,3262178,249086,273927,708994,0,907618,0,66928,350351,10,5819082,66713,0,815,7988,2635,2634,3926,226,0,0,0,0,0,5005,14274,0,24,97,1805,0,0,721,0,0,0,0,0,9804,0,1146,0,0,0,0,0,1982,0,1243,0,0,5350,119,1363,0,721,0,0,0,0,0,0,0,0,4113,0,0,0,0,0,0,0,397,328,0,0,0,0,0,0,1,1,2,2,2,3,0,0,2,465065,437250,1252510,788655,2058060,5878911,0,0,1122800,0,0
