STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Tract_Population
1,3,11504,1003011504,115.04,Census Tract 115.04,G5020,S,26999640,417724,30.3813973,-87.6380235,6014
1,3,10710,1003010710,107.1,Census Tract 107.10,G5020,S,13820237,26216754,30.6604947,-87.9557115,5428
1,3,11104,1003011104,111.04,Census Tract 111.04,G5020,S,17898205,16863,30.5127023,-87.8471486,7559
1,3,10711,1003010711,107.11,Census Tract 107.11,G5020,S,3550778,36448,30.6389851,-87.8993395,4026
1,3,10707,1003010707,107.07,Census Tract 107.07,G5020,S,95951142,53926360,30.7544801,-87.9483253,5391
1,3,11413,1003011413,114.13,Census Tract 114.13,G5020,S,21220857,340400,30.3010739,-87.6607298,3702
1,3,11412,1003011412,114.12,Census Tract 114.12,G5020,S,22777381,2340327,30.2920963,-87.7110014,3004
1,3,11503,1003011503,115.03,Census Tract 115.03,G5020,S,24911319,28601,30.3792229,-87.6939612,8151
1,3,10908,1003010908,109.08,Census Tract 109.08,G5020,S,30950201,48766,30.5433452,-87.7278605,4409
1,3,10907,1003010907,109.07,Census Tract 109.07,G5020,S,40172213,132419,30.5259518,-87.7753308,4117
1,3,11103,1003011103,111.03,Census Tract 111.03,G5020,S,15713127,9730,30.5296623,-87.826029,4263
1,3,11410,1003011410,114.1,Census Tract 114.10,G5020,S,111060271,11551936,30.3607256,-87.7725034,7442
1,3,11411,1003011411,114.11,Census Tract 114.11,G5020,S,41223545,6521875,30.3244734,-87.618452,4043
1,3,11418,1003011418,114.18,Census Tract 114.18,G5020,S,17941298,8030938,30.2632859,-87.6478349,1346
1,3,11604,1003011604,116.04,Census Tract 116.04,G5020,S,25735587,6107774,30.3665744,-87.4873351,2556
1,3,11415,1003011415,114.15,Census Tract 114.15,G5020,S,7776188,12607434,30.2896945,-87.5148942,1716
1,51,30102,1051030102,301.02,Census Tract 301.02,G5020,S,29172823,2300454,32.6042878,-86.3085262,1415
1,51,30103,1051030103,301.03,Census Tract 301.03,G5020,S,59130244,1616794,32.6021493,-86.3676262,4707
1,51,30101,1051030101,301.01,Census Tract 301.01,G5020,S,76317182,8374141,32.6840368,-86.3751658,3469
1,51,30802,1051030802,308.02,Census Tract 308.02,G5020,S,47474657,3911185,32.5610711,-86.2497127,4456
1,51,30401,1051030401,304.01,Census Tract 304.01,G5020,S,238783623,3069076,32.4945393,-85.995438,3298
1,51,30801,1051030801,308.01,Census Tract 308.01,G5020,S,6452531,500099,32.537193,-86.2104815,2924
1,55,10700,1055010700,107,Census Tract 107,G5020,S,87400954,2927200,34.0726595,-85.8991944,3309
1,55,1300,1055001300,13,Census Tract 13,G5020,S,5070075,850096,34.0078734,-85.9865957,2967
1,55,900,1055000900,9,Census Tract 9,G5020,S,11930889,730045,34.0003469,-86.0427603,2438
1,55,1700,1055001700,17,Census Tract 17,G5020,S,9099298,0,33.9825603,-85.9518721,1524
1,55,10300,1055010300,103,Census Tract 103,G5020,S,108629144,27240,34.0151964,-86.146999,2515
1,55,600,1055000600,6,Census Tract 6,G5020,S,2385464,0,34.0157651,-86.0609768,2421
1,101,5903,1101005903,59.03,Census Tract 59.03,G5020,S,167584424,2831627,32.1313565,-86.3747793,2243
1,55,10100,1055010100,101,Census Tract 101,G5020,S,32861130,0,34.0637717,-86.0662906,2319
1,55,300,1055000300,3,Census Tract 3,G5020,S,4089851,0,34.029813,-86.0063235,2660
1,55,700,1055000700,7,Census Tract 7,G5020,S,1345833,0,34.0237151,-86.0392603,1166
1,55,1600,1055001600,16,Census Tract 16,G5020,S,10470683,1534225,33.9780622,-85.9775275,3128
1,55,400,1055000400,4,Census Tract 4,G5020,S,22146986,717,34.0476407,-86.0342629,3547
1,101,3304,1101003304,33.04,Census Tract 33.04,G5020,S,3981348,1106,32.3534437,-86.227647,3528
1,101,3303,1101003303,33.03,Census Tract 33.03,G5020,S,3227632,0,32.3401951,-86.2370779,2580
1,101,5414,1101005414,54.14,Census Tract 54.14,G5020,S,23052530,1083984,32.4244072,-86.1583444,5012
1,101,5413,1101005413,54.13,Census Tract 54.13,G5020,S,13028795,183257,32.3946462,-86.1343514,3575
1,101,5613,1101005613,56.13,Census Tract 56.13,G5020,S,8113279,31435,32.2978809,-86.2198445,5893
1,101,2901,1101002901,29.01,Census Tract 29.01,G5020,S,1402875,0,32.3187774,-86.2432295,3659
1,55,800,1055000800,8,Census Tract 8,G5020,S,1898942,0,34.020356,-86.0241981,1195
1,55,1100,1055001100,11,Census Tract 11,G5020,S,21401766,5024377,33.9569465,-85.9968726,5415
1,55,10900,1055010900,109,Census Tract 109,G5020,S,95629504,48836,34.1470152,-86.0149509,1823
1,51,31001,1051031001,310.01,Census Tract 310.01,G5020,S,13578604,55741,32.485623,-86.3821315,3486
1,51,30402,1051030402,304.02,Census Tract 304.02,G5020,S,78074371,3774263,32.5783928,-85.9336338,4531
1,51,31002,1051031002,310.02,Census Tract 310.02,G5020,S,9947208,41383,32.5129818,-86.3944936,3054
1,113,30402,1113030402,304.02,Census Tract 304.02,G5020,S,6665967,0,32.5005455,-85.0442078,3560
1,107,50000,1107050000,500,Census Tract 500,G5020,S,286738754,289306,33.3973636,-87.8929221,4099
1,107,50300,1107050300,503,Census Tract 503,G5020,S,390948019,798185,33.2779316,-88.1679496,4998
1,107,50100,1107050100,501,Census Tract 501,G5020,S,318140358,475468,33.4216907,-88.0182061,3375
1,107,50200,1107050200,502,Census Tract 502,G5020,S,350350818,1236871,33.4578515,-88.2087735,2091
1,127,20100,1127020100,201,Census Tract 201,G5020,S,69928912,345091,33.8114066,-87.3188042,2565
1,127,21500,1127021500,215,Census Tract 215,G5020,S,114337438,2985735,33.7347369,-87.1857112,2922
1,127,21200,1127021200,212,Census Tract 212,G5020,S,192624595,1055553,33.8421074,-87.4326882,3025
1,127,21700,1127021700,217,Census Tract 217,G5020,S,97824636,1537233,33.7657597,-87.1021229,4700
1,127,21600,1127021600,216,Census Tract 216,G5020,S,80651370,4378794,33.6455955,-87.1392961,1836
1,127,21900,1127021900,219,Census Tract 219,G5020,S,94844768,1009540,33.8481723,-87.036585,2127
1,83,20403,1083020403,204.03,Census Tract 204.03,G5020,S,71667706,5615873,34.8329566,-87.111296,3339
1,83,20103,1083020103,201.03,Census Tract 201.03,G5020,S,29160017,67390,34.9744112,-86.8348296,2649
1,83,20404,1083020404,204.04,Census Tract 204.04,G5020,S,84046624,19524938,34.7656804,-87.1657647,2824
1,83,21101,1083021101,211.01,Census Tract 211.01,G5020,S,141911120,50957883,34.690572,-86.9993668,2932
1,83,21203,1083021203,212.03,Census Tract 212.03,G5020,S,133650107,23545393,34.6163464,-86.8556265,4261
1,83,21202,1083021202,212.02,Census Tract 212.02,G5020,S,86893523,938836,34.7008706,-86.8562474,5180
1,83,20803,1083020803,208.03,Census Tract 208.03,G5020,S,27558450,234893,34.7829019,-86.8137538,6766
1,83,20804,1083020804,208.04,Census Tract 208.04,G5020,S,29135508,178840,34.7844151,-86.8755667,4936
1,83,20806,1083020806,208.06,Census Tract 208.06,G5020,S,34150815,205391,34.8201635,-86.8821614,3491
1,83,21102,1083021102,211.02,Census Tract 211.02,G5020,S,43174820,340213,34.7531781,-86.9616271,3852
1,83,20805,1083020805,208.05,Census Tract 208.05,G5020,S,29791159,271261,34.8297876,-86.8111832,4985
1,83,21201,1083021201,212.01,Census Tract 212.01,G5020,S,18854240,71503,34.7206472,-86.8014601,5414
1,83,20104,1083020104,201.04,Census Tract 201.04,G5020,S,68353807,108939,34.9313803,-86.8394339,3552
1,45,20802,1045020802,208.02,Census Tract 208.02,G5020,S,36123008,162711,31.4149422,-85.6413488,4176
1,45,20000,1045020000,200,Census Tract 200,G5020,S,172480235,2801707,31.4097368,-85.7458071,5715
1,77,11102,1077011102,111.02,Census Tract 111.02,G5020,S,6449995,7566,34.8553216,-87.6852877,4279
1,127,21400,1127021400,214,Census Tract 214,G5020,S,122627989,2612900,33.7107342,-87.2677453,3723
1,127,20600,1127020600,206,Census Tract 206,G5020,S,34322554,257457,33.7985962,-87.1878122,2814
1,127,21800,1127021800,218,Census Tract 218,G5020,S,43802676,592911,33.7830673,-87.0565149,3027
1,127,21000,1127021000,210,Census Tract 210,G5020,S,153459776,761236,33.9445989,-87.4646876,3558
1,127,20700,1127020700,207,Census Tract 207,G5020,S,39363839,465435,33.8698205,-87.18691,3206
1,127,20900,1127020900,209,Census Tract 209,G5020,S,141547702,1581915,33.9366877,-87.3053012,5438
1,127,21100,1127021100,211,Census Tract 211,G5020,S,139438308,694425,33.9292009,-87.5741534,3111
1,127,21300,1127021300,213,Census Tract 213,G5020,S,447869062,9583078,33.666598,-87.3615093,3613
1,127,20400,1127020400,204,Census Tract 204,G5020,S,24843538,631877,33.8139228,-87.2432068,1923
1,127,20200,1127020200,202,Census Tract 202,G5020,S,29894167,256426,33.8786755,-87.3033145,4174
1,67,30600,1067030600,306,Census Tract 306,G5020,S,312575351,171447,31.4041343,-85.1458584,1657
1,67,30500,1067030500,305,Census Tract 305,G5020,S,160668047,25295,31.3535019,-85.316134,6383
1,67,30300,1067030300,303,Census Tract 303,G5020,S,338088027,15718517,31.6127173,-85.1367411,2937
1,67,30100,1067030100,301,Census Tract 301,G5020,S,357850829,465243,31.6081908,-85.3353679,1607
1,67,30200,1067030200,302,Census Tract 302,G5020,S,89697694,139084,31.5647056,-85.2591213,2793
1,67,30400,1067030400,304,Census Tract 304,G5020,S,196413438,100480,31.4461219,-85.3319755,1746
1,3,11419,1003011419,114.19,Census Tract 114.19,G5020,S,47694374,30701622,30.2400973,-87.9263265,4730
1,3,10706,1003010706,107.06,Census Tract 107.06,G5020,S,13440689,2433,30.6803479,-87.8856797,3545
1,3,11603,1003011603,116.03,Census Tract 116.03,G5020,S,55751184,29183567,30.4281978,-87.4296554,3635
1,3,10708,1003010708,107.08,Census Tract 107.08,G5020,S,81509926,457400,30.6835581,-87.8297072,10247
1,3,11409,1003011409,114.09,Census Tract 114.09,G5020,S,53692954,476227,30.428891,-87.7634335,5052
1,3,11417,1003011417,114.17,Census Tract 114.17,G5020,S,16287679,812478,30.2850214,-87.6039237,1880
1,3,11414,1003011414,114.14,Census Tract 114.14,G5020,S,7717710,7820495,30.3005888,-87.54179,2830
1,3,11416,1003011416,114.16,Census Tract 114.16,G5020,S,13478067,16044142,30.2354488,-87.7773475,1474
1,17,954001,1017954001,9540.01,Census Tract 9540.01,G5020,S,397567389,848883,32.845276,-85.52493,1934
1,17,954002,1017954002,9540.02,Census Tract 9540.02,G5020,S,278564184,1768474,32.8888896,-85.3844111,4230
1,17,954800,1017954800,9548,Census Tract 9548,G5020,S,11503288,20658,32.8528326,-85.2084798,4376
1,15,2504,1015002504,25.04,Census Tract 25.04,G5020,S,51521917,537043,33.7818715,-85.930842,3706
1,15,1502,1015001502,15.02,Census Tract 15.02,G5020,S,30072053,206597,33.661622,-86.0167644,1703
1,15,2503,1015002503,25.03,Census Tract 25.03,G5020,S,45880956,250238,33.7823094,-85.870404,4234
1,15,2105,1015002105,21.05,Census Tract 21.05,G5020,S,13062983,53631,33.7877369,-85.734951,2689
1,15,1103,1015001103,11.03,Census Tract 11.03,G5020,S,14428695,439886,33.5897336,-85.817363,4013
1,15,1102,1015001102,11.02,Census Tract 11.02,G5020,S,3792307,59450,33.6078278,-85.8121438,1192
1,15,2001,1015002001,20.01,Census Tract 20.01,G5020,S,142258643,1640771,33.7758357,-85.6423276,2300
1,15,2002,1015002002,20.02,Census Tract 20.02,G5020,S,97060475,719350,33.7306605,-85.7072614,4686
1,15,1501,1015001501,15.01,Census Tract 15.01,G5020,S,24073652,68842,33.6129884,-85.9294348,3214
1,15,1802,1015001802,18.02,Census Tract 18.02,G5020,S,16311622,348679,33.7646067,-85.8234566,4605
1,15,1801,1015001801,18.01,Census Tract 18.01,G5020,S,24848904,134175,33.7631952,-85.7668,2315
1,15,1101,1015001101,11.01,Census Tract 11.01,G5020,S,30345003,1161489,33.5896413,-85.7694025,2088
1,97,6503,1097006503,65.03,Census Tract 65.03,G5020,S,11243031,43012,30.6172849,-88.2854189,3569
1,97,980000,1097980000,9800,Census Tract 9800,G5020,S,1895047,0,30.6951462,-88.1824733,1071
1,97,6903,1097006903,69.03,Census Tract 69.03,G5020,S,6044852,17152,30.5779206,-88.2212389,3037
1,97,6904,1097006904,69.04,Census Tract 69.04,G5020,S,11317250,8167,30.5672006,-88.222048,4291
1,97,6303,1097006303,63.03,Census Tract 63.03,G5020,S,30201492,4827995,30.7480867,-88.3108714,3293
1,97,6307,1097006307,63.07,Census Tract 63.07,G5020,S,13845058,64941,30.7703763,-88.2455804,4146
1,97,6409,1097006409,64.09,Census Tract 64.09,G5020,S,11532862,8157,30.6659645,-88.2514338,6908
1,97,3711,1097003711,37.11,Census Tract 37.11,G5020,S,3347599,29446,30.6244197,-88.1824256,3514
1,97,6804,1097006804,68.04,Census Tract 68.04,G5020,S,13839126,185832,30.6270349,-88.2289821,4481
1,97,6410,1097006410,64.1,Census Tract 64.10,G5020,S,4318090,16152,30.6484517,-88.2164572,3983
1,97,3409,1097003409,34.09,Census Tract 34.09,G5020,S,7391761,11202,30.7629569,-88.2067932,2617
1,97,6411,1097006411,64.11,Census Tract 64.11,G5020,S,4606322,49495,30.6724875,-88.2164407,5022
1,97,6803,1097006803,68.03,Census Tract 68.03,G5020,S,7617665,73061,30.6034977,-88.215414,2701
1,97,801,1097000801,8.01,Census Tract 8.01,G5020,S,2330333,15917,30.7056298,-88.0935568,3243
1,97,802,1097000802,8.02,Census Tract 8.02,G5020,S,829404,0,30.7063855,-88.0880254,1316
1,97,6408,1097006408,64.08,Census Tract 64.08,G5020,S,4501197,5006,30.6477505,-88.2340993,3448
1,97,3207,1097003207,32.07,Census Tract 32.07,G5020,S,1481336,11543,30.6668287,-88.1360564,2816
1,97,3206,1097003206,32.06,Census Tract 32.06,G5020,S,1269166,8043,30.673648,-88.1378423,1227
1,89,11028,1089011028,110.28,Census Tract 110.28,G5020,S,5441302,0,34.6907645,-86.7330291,4602
1,89,11201,1089011201,112.01,Census Tract 112.01,G5020,S,15433480,518115,34.628297,-86.7381571,4292
1,89,10801,1089010801,108.01,Census Tract 108.01,G5020,S,17274139,143739,34.7953545,-86.5099475,5516
1,89,11301,1089011301,113.01,Census Tract 113.01,G5020,S,45974533,356863,34.6023074,-86.4391181,3407
1,89,10304,1089010304,103.04,Census Tract 103.04,G5020,S,51697522,109352,34.9224297,-86.5845207,4556
1,89,10626,1089010626,106.26,Census Tract 106.26,G5020,S,10600441,7283,34.7694897,-86.6690418,2745
1,89,10406,1089010406,104.06,Census Tract 104.06,G5020,S,28674026,169522,34.9213706,-86.7678707,2793
1,89,11025,1089011025,110.25,Census Tract 110.25,G5020,S,5889649,8261,34.7175379,-86.7550238,6038
1,119,11301,1119011301,113.01,Census Tract 113.01,G5020,S,368723700,1019224,32.674136,-88.2444508,3792
1,119,11302,1119011302,113.02,Census Tract 113.02,G5020,S,573615750,9567287,32.5617497,-88.0665576,2336
1,125,11902,1125011902,119.02,Census Tract 119.02,G5020,S,1613302,0,33.1926705,-87.5565278,2215
1,125,11402,1125011402,114.02,Census Tract 114.02,G5020,S,1196651,125489,33.2156417,-87.5555274,2236
1,77,10300,1077010300,103,Census Tract 103,G5020,S,2242796,148915,34.7983502,-87.6945772,1259
1,77,10700,1077010700,107,Census Tract 107,G5020,S,3825501,0,34.8087191,-87.6485257,1495
1,101,5614,1101005614,56.14,Census Tract 56.14,G5020,S,1840357,5645,32.314879,-86.2350429,2750
1,77,11000,1077011000,110,Census Tract 110,G5020,S,5022545,0,34.8299876,-87.6818402,4790
1,101,2902,1101002902,29.02,Census Tract 29.02,G5020,S,3583817,11762,32.3148723,-86.2512832,4005
1,101,5412,1101005412,54.12,Census Tract 54.12,G5020,S,10531904,113534,32.3526287,-86.1690471,5051
1,101,5904,1101005904,59.04,Census Tract 59.04,G5020,S,217850818,3464268,32.2355519,-86.3185974,2751
1,101,5411,1101005411,54.11,Census Tract 54.11,G5020,S,4449501,88108,32.3506619,-86.1504655,3352
1,77,11801,1077011801,118.01,Census Tract 118.01,G5020,S,218946269,399209,34.9221539,-87.2823181,4563
1,73,5103,1073005103,51.03,Census Tract 51.03,G5020,S,1739923,0,33.4857174,-86.8327763,3264
1,73,4902,1073004902,49.02,Census Tract 49.02,G5020,S,1131579,0,33.4935599,-86.8011109,3635
1,73,14409,1073014409,144.09,Census Tract 144.09,G5020,S,4206840,39525,33.3937098,-86.81643,2988
1,73,12905,1073012905,129.05,Census Tract 129.05,G5020,S,7655959,137309,33.453769,-86.7743405,4339
1,73,5909,1073005909,59.09,Census Tract 59.09,G5020,S,4495285,0,33.6119444,-86.7208565,2200
1,73,12304,1073012304,123.04,Census Tract 123.04,G5020,S,7536691,0,33.504624,-86.961321,2745
1,1,20501,1001020501,205.01,Census Tract 205.01,G5020,S,6203654,0,32.4478607,-86.4225578,4306
1,1,20902,1001020902,209.02,Census Tract 209.02,G5020,S,187504577,244436,32.6357135,-86.5634094,2586
1,1,20803,1001020803,208.03,Census Tract 208.03,G5020,S,129030127,584928,32.5240173,-86.546795,4350
1,1,20804,1001020804,208.04,Census Tract 208.04,G5020,S,26378236,5263,32.5027017,-86.4528568,4560
1,1,20805,1001020805,208.05,Census Tract 208.05,G5020,S,35437301,50638,32.5576357,-86.430535,2305
1,1,20901,1001020901,209.01,Census Tract 209.01,G5020,S,105252240,271716,32.651143,-86.4577699,3661
1,1,20502,1001020502,205.02,Census Tract 205.02,G5020,S,2097390,379,32.4657357,-86.4188549,3100
1,1,20503,1001020503,205.03,Census Tract 205.03,G5020,S,3107823,43155,32.475447,-86.4255333,3268
1,73,4901,1073004901,49.01,Census Tract 49.01,G5020,S,964653,0,33.4971397,-86.7917561,971
1,73,5104,1073005104,51.04,Census Tract 51.04,G5020,S,1811291,0,33.4724964,-86.8346992,2759
1,73,11108,1073011108,111.08,Census Tract 111.08,G5020,S,9167465,0,33.6167184,-86.6269349,4979
1,73,5910,1073005910,59.1,Census Tract 59.10,G5020,S,7282121,0,33.6294784,-86.7180087,6071
1,79,979100,1079979100,9791,Census Tract 9791,G5020,S,162718486,27718484,34.6677546,-87.1827972,1578
1,79,979900,1079979900,9799,Census Tract 9799,G5020,S,361346824,1982766,34.4039525,-87.4562458,1658
1,79,979800,1079979800,9798,Census Tract 9798,G5020,S,247378739,801488,34.4238653,-87.3124431,3954
1,79,979700,1079979700,9797,Census Tract 9797,G5020,S,201334291,639031,34.382723,-87.1521054,2124
1,79,979600,1079979600,9796,Census Tract 9796,G5020,S,78651668,488918,34.5195819,-87.151801,4622
1,79,979400,1079979400,9794,Census Tract 9794,G5020,S,86663208,209922,34.4823369,-87.2566042,4185
1,79,979300,1079979300,9793,Census Tract 9793,G5020,S,226975043,1721123,34.5666247,-87.418451,4527
1,131,35100,1131035100,351,Census Tract 351,G5020,S,479256096,4836905,31.9749634,-87.5597949,2832
1,131,34700,1131034700,347,Census Tract 347,G5020,S,401283684,21100944,32.1518072,-87.4046392,1609
1,131,35200,1131035200,352,Census Tract 352,G5020,S,973250632,3119293,31.8936403,-87.1386593,1454
1,33,20705,1033020705,207.05,Census Tract 207.05,G5020,S,33987214,6626787,34.7811324,-87.6099129,1144
1,33,20706,1033020706,207.06,Census Tract 207.06,G5020,S,79337341,178704,34.6981427,-87.6243163,4932
1,73,12914,1073012914,129.14,Census Tract 129.14,G5020,S,3204469,66018,33.4536368,-86.7958108,2086
1,73,14412,1073014412,144.12,Census Tract 144.12,G5020,S,4768704,2611,33.403278,-86.8502393,4493
1,73,12910,1073012910,129.1,Census Tract 129.10,G5020,S,6464595,163383,33.426265,-86.7322101,3861
1,73,12911,1073012911,129.11,Census Tract 129.11,G5020,S,12427177,42051,33.4363969,-86.7561972,4887
1,73,12802,1073012802,128.02,Census Tract 128.02,G5020,S,2861759,0,33.4589522,-86.7398184,2289
1,73,12913,1073012913,129.13,Census Tract 129.13,G5020,S,3055264,96867,33.3730565,-86.786671,5197
1,73,11904,1073011904,119.04,Census Tract 119.04,G5020,S,10728779,9377,33.593837,-86.7427416,2283
1,93,964001,1093964001,9640.01,Census Tract 9640.01,G5020,S,112110794,1691832,34.2674081,-87.6934357,3049
1,15,2104,1015002104,21.04,Census Tract 21.04,G5020,S,12154002,11773,33.804147,-85.7760186,4058
1,93,964002,1093964002,9640.02,Census Tract 9640.02,G5020,S,157202761,253892,34.1782272,-87.7249448,1508
1,77,11401,1077011401,114.01,Census Tract 114.01,G5020,S,121070622,476552,34.9517297,-87.7417812,2810
1,93,964701,1093964701,9647.01,Census Tract 9647.01,G5020,S,101634738,239592,33.9407314,-87.7157651,2267
1,77,11605,1077011605,116.05,Census Tract 116.05,G5020,S,25634441,10979695,34.845663,-87.5040743,2676
1,93,964702,1093964702,9647.02,Census Tract 9647.02,G5020,S,52861503,68706,33.9760369,-87.8193593,2935
1,77,11503,1077011503,115.03,Census Tract 115.03,G5020,S,14311727,5651868,34.8371733,-87.5856251,3049
1,93,964402,1093964402,9644.02,Census Tract 9644.02,G5020,S,150964794,0,34.1032842,-88.0891548,1657
1,93,964401,1093964401,9644.01,Census Tract 9644.01,G5020,S,176064700,179050,34.0968913,-87.9183484,3266
1,77,11606,1077011606,116.06,Census Tract 116.06,G5020,S,49133743,5585885,34.8524165,-87.4439888,3885
