"STATEFP","COUNTYFP","NAME","TRACTCE"
"12","071","802.03","080203"
"12","071","401.10","040110"
"12","071","401.24","040124"
"12","011","603.03","060303"
"12","086","136","013600"
"12","086","137","013700"
"12","086","9801","980100"
"12","011","1105.01","110501"
"12","069","303.07","030307"
"12","069","309.14","030914"
"12","069","308.05","030805"
"12","086","10.04","001004"
"12","086","10.05","001005"
"12","099","76.10","007610"
"12","099","76.12","007612"
"12","119","9112.02","911202"
"12","086","10.06","001006"
"12","086","11.01","001101"
"12","086","11.02","001102"
"12","086","11.03","001103"
"12","086","11.04","001104"
"12","099","76.14","007614"
"12","099","76.15","007615"
"12","099","76.16","007616"
"12","099","77.05","007705"
"12","099","77.16","007716"
"12","117","218.05","021805"
"12","117","222.09","022209"
"12","071","403.11","040311"
"12","071","402.05","040205"
"12","071","403.12","040312"
"12","071","401.08","040108"
"12","109","214.08","021408"
"12","109","206.03","020603"
"12","109","208.08","020808"
"12","109","206.06","020606"
"12","109","209.03","020903"
"12","109","212.07","021207"
"12","109","209.06","020906"
"12","109","209.04","020904"
"12","109","212.08","021208"
"12","109","208.10","020810"
"12","109","208.11","020811"
"12","109","206.04","020604"
"12","109","208.09","020809"
"12","109","212.09","021209"
"12","109","209.05","020905"
"12","109","206.05","020605"
"12","061","506.02","050602"
"12","011","407.01","040701"
"12","011","101.03","010103"
"12","003","401.02","040102"
"12","003","402.02","040202"
"12","003","402.01","040201"
"12","003","401.01","040101"
"12","011","203.25","020325"
"12","011","1103.38","110338"
"12","011","502.06","050206"
"12","011","105.03","010503"
"12","011","309.04","030904"
"12","011","503.11","050311"
"12","011","202.12","020212"
"12","037","9901","990100"
"12","011","302.01","030201"
"12","011","302.03","030203"
"12","011","302.02","030202"
"12","069","304.11","030411"
"12","099","77.68","007768"
"12","099","77.78","007778"
"12","099","77.46","007746"
"12","099","77.47","007747"
"12","099","77.79","007779"
"12","099","77.77","007777"
"12","099","77.73","007773"
"12","099","77.72","007772"
"12","099","78.52","007852"
"12","099","77.71","007771"
"12","099","78.50","007850"
"12","099","78.51","007851"
"12","099","78.53","007853"
"12","069","313.18","031318"
"12","069","304.08","030408"
"12","069","313.23","031323"
"12","069","312.07","031207"
"12","069","312.08","031208"
"12","069","313.12","031312"
"12","069","310.01","031001"
"12","069","313.24","031324"
"12","069","311.08","031108"
"12","069","301.10","030110"
"12","069","311.06","031106"
"12","069","309.15","030915"
"12","069","313.16","031316"
"12","069","313.21","031321"
"12","069","302.10","030210"
"12","069","309.17","030917"
"12","069","313.20","031320"
"12","069","313.19","031319"
"12","069","310.02","031002"
"12","069","313.14","031314"
"12","069","313.17","031317"
"12","069","312.06","031206"
"12","069","309.18","030918"
"12","069","309.16","030916"
"12","069","304.09","030409"
"12","085","9901","990100"
"12","111","3820.10","382010"
"12","111","3816.02","381602"
"12","111","3810","381000"
"12","111","3812.04","381204"
"12","111","3813","381300"
"12","086","14.01","001401"
"12","086","14.02","001402"
"12","086","15.01","001501"
"12","086","15.02","001502"
"12","099","77.23","007723"
"12","099","77.24","007724"
"12","099","77.25","007725"
"12","099","77.30","007730"
"12","099","77.32","007732"
"12","099","77.35","007735"
"12","117","217.08","021708"
"12","031","161.01","016101"
"12","031","166.06","016606"
"12","031","157.02","015702"
"12","031","160.02","016002"
"12","031","142.05","014205"
"12","031","168.11","016811"
"12","031","159.27","015927"
"12","031","144.22","014422"
"12","031","141.04","014104"
"12","031","161.02","016102"
"12","031","160.01","016001"
"12","031","144.21","014421"
"12","031","122.01","012201"
"12","031","142.06","014206"
"12","031","141.03","014103"
"12","031","144.28","014428"
"12","031","144.23","014423"
"12","031","135.25","013525"
"12","031","143.42","014342"
"12","031","159.29","015929"
"12","031","144.26","014426"
"12","031","144.20","014420"
"12","031","168.12","016812"
"12","031","144.19","014419"
"12","031","101.06","010106"
"12","031","168.13","016813"
"12","031","122.02","012202"
"12","031","144.16","014416"
"12","031","137.32","013732"
"12","031","101.04","010104"
"12","031","137.28","013728"
"12","031","135.23","013523"
"12","031","102.03","010203"
"12","031","147.04","014704"
"12","031","106.01","010601"
"12","031","143.40","014340"
"12","031","106.02","010602"
"12","031","144.24","014424"
"12","031","14.01","001401"
"12","031","144.14","014414"
"12","031","158.06","015806"
"12","031","166.05","016605"
"12","031","143.44","014344"
"12","031","144.27","014427"
"12","031","144.15","014415"
"12","031","158.04","015804"
"12","031","103.05","010305"
"12","031","144.17","014417"
"12","031","144.25","014425"
"12","031","101.05","010105"
"12","031","143.43","014343"
"12","031","137.30","013730"
"12","031","101.07","010107"
"12","031","135.24","013524"
"12","031","105.03","010503"
"12","086","17.02","001702"
"12","117","208.11","020811"
"12","117","217.07","021707"
"12","117","218.06","021806"
"12","071","502.07","050207"
"12","071","503.11","050311"
"12","071","501.03","050103"
"12","031","137.29","013729"
"12","031","135.26","013526"
"12","031","143.39","014339"
"12","031","143.41","014341"
"12","031","119.05","011905"
"12","031","137.31","013731"
"12","031","171.01","017101"
"12","031","103.07","010307"
"12","031","103.08","010308"
"12","031","137.33","013733"
"12","031","119.04","011904"
"12","031","171.02","017102"
"12","031","133.02","013302"
"12","031","157.01","015701"
"12","031","103.06","010306"
"12","031","147.03","014703"
"12","031","168.10","016810"
"12","031","102.04","010204"
"12","031","133.01","013301"
"12","031","167.30","016730"
"12","031","168.09","016809"
"12","031","105.02","010502"
"12","031","105.01","010501"
"12","031","1.01","000101"
"12","031","1.02","000102"
"12","031","158.03","015803"
"12","071","17.06","001706"
"12","071","102.03","010203"
"12","011","703.20","070320"
"12","011","706.02","070602"
"12","011","801.03","080103"
"12","011","903.01","090301"
"12","005","27.03","002703"
"12","031","14.02","001402"
"12","031","158.05","015805"
"12","031","144.18","014418"
"12","031","167.31","016731"
"12","031","159.28","015928"
"12","086","98.04","009804"
"12","086","149","014900"
"12","086","154","015400"
"12","086","1.34","000134"
"12","086","46.02","004602"
"12","011","203.26","020326"
"12","097","422.01","042201"
"12","097","408.10","040810"
"12","097","429.02","042902"
"12","097","409.04","040904"
"12","097","432.08","043208"
"12","097","433.03","043303"
"12","097","429.01","042901"
"12","097","438.01","043801"
"12","097","438.02","043802"
"12","097","408.11","040811"
"12","097","410.04","041004"
"12","097","410.03","041003"
"12","097","410.06","041006"
"12","097","415.01","041501"
"12","097","432.07","043207"
"12","097","433.04","043304"
"12","097","432.09","043209"
"12","097","411.02","041102"
"12","097","408.08","040808"
"12","097","413.02","041302"
"12","097","408.09","040809"
"12","097","409.03","040903"
"12","097","408.05","040805"
"12","097","408.12","040812"
"12","097","429.04","042904"
"12","097","410.05","041005"
"12","097","408.06","040806"
"12","097","426.04","042604"
"12","097","429.05","042905"
"12","097","415.02","041502"
"12","097","408.07","040807"
"12","097","411.01","041101"
"12","097","413.01","041301"
"12","097","426.03","042603"
"12","097","422.02","042202"
"12","097","429.03","042903"
"12","011","310.01","031001"
"12","011","312.03","031203"
"12","011","404.01","040401"
"12","011","404.02","040402"
"12","069","304.07","030407"
"12","069","308.07","030807"
"12","069","308.04","030804"
"12","069","313.06","031306"
"12","111","3820.08","382008"
"12","111","3818.04","381804"
"12","111","3820.07","382007"
"12","099","77.36","007736"
"12","099","77.43","007743"
"12","099","77.39","007739"
"12","099","77.40","007740"
"12","099","77.41","007741"
"12","099","77.49","007749"
"12","099","78.05","007805"
"12","095","178.12","017812"
"12","095","167.50","016750"
"12","095","167.56","016756"
"12","095","150.05","015005"
"12","095","169.11","016911"
"12","095","167.53","016753"
"12","095","150.06","015006"
"12","095","171.22","017122"
"12","095","164.14","016414"
"12","095","170.25","017025"
"12","095","178.11","017811"
"12","095","165.14","016514"
"12","095","165.15","016515"
"12","095","178.13","017813"
"12","095","124.05","012405"
"12","095","188","018800"
"12","095","169.08","016908"
"12","095","178.14","017814"
"12","095","124.04","012404"
"12","095","168.14","016814"
"12","095","168.13","016813"
"12","095","169.10","016910"
"12","095","167.49","016749"
"12","095","167.48","016748"
"12","095","167.44","016744"
"12","095","167.42","016742"
"12","095","167.52","016752"
"12","095","171.23","017123"
"12","086","27.10","002710"
"12","086","27.09","002709"
"12","086","121.05","012105"
"12","086","18.03","001803"
"12","086","19.01","001901"
"12","086","19.04","001904"
"12","086","20.01","002001"
"12","086","20.03","002003"
"12","086","20.04","002004"
"12","086","21","002100"
"12","086","22.01","002201"
"12","086","18.01","001801"
"12","086","22.02","002202"
"12","086","23","002300"
"12","117","222.08","022208"
"12","117","208.12","020812"
"12","117","213.17","021317"
"12","047","9601.03","960103"
"12","047","9602.02","960202"
"12","047","9602.01","960201"
"12","047","9601.02","960102"
"12","047","9601.01","960101"
"12","117","213.21","021321"
"12","071","19.10","001910"
"12","071","9800","980000"
"12","071","803","080300"
"12","071","403.01","040301"
"12","099","9801","980100"
"12","099","19.09","001909"
"12","011","905.03","090503"
"12","011","906.02","090602"
"12","011","908.02","090802"
"12","011","917.02","091702"
"12","011","918.02","091802"
"12","011","919.01","091901"
"12","011","204.14","020414"
"12","109","213.01","021301"
"12","109","9901","990100"
"12","086","170","017000"
"12","011","307.05","030705"
"12","011","311.01","031101"
"12","011","418.01","041801"
"12","001","18.15","001815"
"12","001","2.01","000201"
"12","121","9705.01","970501"
"12","121","9705.02","970502"
"12","121","9704.02","970402"
"12","121","9706.01","970601"
"12","121","9706.02","970602"
"12","121","9703.04","970304"
"12","121","9703.03","970303"
"12","121","9704.01","970401"
"12","011","407.02","040702"
"12","011","433.02","043302"
"12","011","510.01","051001"
"12","125","9602.01","960201"
"12","125","9602.02","960202"
"12","011","606.06","060606"
"12","069","313.08","031308"
"12","115","15.10","001510"
"12","115","20.15","002015"
"12","115","21.01","002101"
"12","115","27.27","002727"
"12","115","20.12","002012"
"12","115","20.14","002014"
"12","115","15.08","001508"
"12","115","20.11","002011"
"12","115","20.13","002013"
"12","115","15.11","001511"
"12","115","27.45","002745"
"12","115","15.09","001509"
"12","115","27.31","002731"
"12","115","27.48","002748"
"12","115","12.06","001206"
"12","111","3820.09","382009"
"12","111","9800","980000"
"12","111","9900","990000"
"12","099","78.21","007821"
"12","086","27.02","002702"
"12","086","28","002800"
"12","086","29","002900"
"12","086","30.01","003001"
"12","086","30.04","003004"
"12","086","26","002600"
"12","086","31","003100"
"12","086","34","003400"
"12","086","45","004500"
"12","099","78.23","007823"
"12","099","78.30","007830"
"12","086","47.01","004701"
"12","117","213.19","021319"
"12","105","141.31","014131"
"12","031","166.04","016604"
"12","031","143.31","014331"
"12","105","143.03","014303"
"12","105","143.04","014304"
"12","105","144.02","014402"
"12","105","125.11","012511"
"12","105","121.30","012130"
"12","105","141.29","014129"
"12","105","125.14","012514"
"12","105","125.08","012508"
"12","105","124.15","012415"
"12","105","124.12","012412"
"12","105","124.13","012413"
"12","105","121.33","012133"
"12","031","139.06","013906"
"12","099","44.01","004401"
"12","099","59.30","005930"
"12","099","67","006700"
"12","099","76.03","007603"
"12","099","77.42","007742"
"12","099","16","001600"
"12","099","22","002200"
"12","099","81.01","008101"
"12","099","19.11","001911"
"12","099","77.63","007763"
"12","099","46.01","004601"
"12","099","2.02","000202"
"12","086","197","019700"
"12","011","1001.04","100104"
"12","011","1005.01","100501"
"12","011","1005.02","100502"
"12","086","190","019000"
"12","086","191","019100"
"12","011","423.01","042301"
"12","011","423.02","042302"
"12","011","430.02","043002"
"12","011","503.09","050309"
"12","129","102.07","010207"
"12","129","102.08","010208"
"12","129","102.04","010204"
"12","129","102.05","010205"
"12","129","101.02","010102"
"12","129","102.09","010209"
"12","129","102.06","010206"
"12","129","101.01","010101"
"12","011","606.09","060609"
"12","011","608.01","060801"
"12","011","703.19","070319"
"12","009","713.54","071354"
"12","009","624.02","062402"
"12","009","624.01","062401"
"12","009","631.09","063109"
"12","009","621.13","062113"
"12","009","621.12","062112"
"12","009","621.10","062110"
"12","009","650.24","065024"
"12","009","713.51","071351"
"12","009","713.52","071352"
"12","009","713.42","071342"
"12","009","713.41","071341"
"12","009","713.45","071345"
"12","009","650.23","065023"
"12","009","712.05","071205"
"12","009","601.05","060105"
"12","009","699.05","069905"
"12","009","714.01","071401"
"12","011","701.02","070102"
"12","071","19.20","001920"
"12","071","17.11","001711"
"12","071","12.05","001205"
"12","071","12.04","001204"
"12","086","39.18","003918"
"12","086","39.17","003917"
"12","099","77.59","007759"
"12","099","64.02","006402"
"12","099","77.64","007764"
"12","099","78.13","007813"
"12","086","47.03","004703"
"12","086","50.02","005002"
"12","099","81.02","008102"
"12","099","82.01","008201"
"12","099","82.02","008202"
"12","099","82.03","008203"
"12","099","4.08","000408"
"12","099","9.04","000904"
"12","099","17","001700"
"12","035","602.18","060218"
"12","035","602.16","060216"
"12","035","602.15","060215"
"12","035","602.19","060219"
"12","035","602.17","060217"
"12","035","602.20","060220"
"12","099","19.16","001916"
"12","099","19.17","001917"
"12","099","20.05","002005"
"12","031","159.24","015924"
"12","081","3.04","000304"
"12","031","172","017200"
"12","031","104.02","010402"
"12","031","127.04","012704"
"12","031","134.03","013403"
"12","099","2.04","000204"
"12","081","3.05","000305"
"12","081","20.10","002010"
"12","081","14.02","001402"
"12","081","1.01","000101"
"12","081","4.03","000403"
"12","086","102.01","010201"
"12","099","2.10","000210"
"12","099","2.11","000211"
"12","099","7.02","000702"
"12","099","9.02","000902"
"12","099","9.03","000903"
"12","011","1103.28","110328"
"12","011","1103.27","110327"
"12","011","1103.30","110330"
"12","081","1.03","000103"
"12","011","1103.32","110332"
"12","011","505.01","050501"
"12","011","505.02","050502"
"12","011","601.24","060124"
"12","011","601.28","060128"
"12","011","601.25","060125"
"12","081","4.06","000406"
"12","081","4.07","000407"
"12","081","17.01","001701"
"12","081","4.05","000405"
"12","081","5.03","000503"
"12","081","5.04","000504"
"12","011","601.26","060126"
"12","081","5.01","000501"
"12","086","39.06","003906"
"12","011","917.01","091701"
"12","011","1002.01","100201"
"12","011","9900","990000"
"12","011","104.07","010407"
"12","011","201.04","020104"
"12","086","40","004000"
"12","086","56","005600"
"12","086","57.01","005701"
"12","061","507.02","050702"
"12","061","506.03","050603"
"12","099","78.14","007814"
"12","099","59.44","005944"
"12","099","78.20","007820"
"12","099","59.43","005943"
"12","099","59.42","005942"
"12","099","72.06","007206"
"12","099","72.07","007207"
"12","099","59.61","005961"
"12","099","78.31","007831"
"12","099","78.32","007832"
"12","099","78.44","007844"
"12","099","79.19","007919"
"12","099","77.67","007767"
"12","009","651.30","065130"
"12","009","651.26","065126"
"12","099","78.33","007833"
"12","099","78.34","007834"
"12","099","19.13","001913"
"12","099","36","003600"
"12","099","58.15","005815"
"12","099","70.10","007010"
"12","099","1.02","000102"
"12","099","2.08","000208"
"12","099","2.13","000213"
"12","086","10.03","001003"
"12","086","52.02","005202"
"12","081","12.04","001204"
"12","081","13","001300"
"12","103","272.12","027212"
"12","103","271.08","027108"
"12","081","8.05","000805"
"12","095","178.10","017810"
"12","095","167.35","016735"
"12","095","171.13","017113"
"12","095","174.01","017401"
"12","095","175.05","017505"
"12","095","175.06","017506"
"12","095","166.03","016603"
"12","095","182.04","018204"
"12","095","165.12","016512"
"12","095","167.38","016738"
"12","095","167.45","016745"
"12","095","147.06","014706"
"12","095","147.05","014705"
"12","095","167.39","016739"
"12","095","152.04","015204"
"12","095","190","019000"
"12","095","135.13","013513"
"12","095","168.12","016812"
"12","095","168.10","016810"
"12","095","168.09","016809"
"12","095","170.23","017023"
"12","095","167.47","016747"
"12","095","174.02","017402"
"12","095","171.20","017120"
"12","095","170.19","017019"
"12","095","171.15","017115"
"12","095","171.12","017112"
"12","095","182.01","018201"
"12","095","171.16","017116"
"12","095","171.18","017118"
"12","081","9.01","000901"
"12","081","9.02","000902"
"12","081","7.03","000703"
"12","081","6.01","000601"
"12","081","8.04","000804"
"12","086","84.15","008415"
"12","086","85.02","008502"
"12","086","86.01","008601"
"12","087","9720","972000"
"12","087","9710.02","971002"
"12","095","137.02","013702"
"12","095","183","018300"
"12","095","165.11","016511"
"12","009","651.27","065127"
"12","009","713.50","071350"
"12","009","712.02","071202"
"12","009","713.44","071344"
"12","009","712.03","071203"
"12","009","652.40","065240"
"12","009","652.37","065237"
"12","009","647.01","064701"
"12","009","602.01","060201"
"12","009","631.08","063108"
"12","009","712.01","071201"
"12","009","621.15","062115"
"12","009","713.49","071349"
"12","009","686.03","068603"
"12","009","621.14","062114"
"12","009","686.04","068604"
"12","009","601.06","060106"
"12","009","713.48","071348"
"12","009","712.04","071204"
"12","081","12.02","001202"
"12","081","12.03","001203"
"12","095","171.08","017108"
"12","095","167.33","016733"
"12","095","172","017200"
"12","009","642.01","064201"
"12","009","612.02","061202"
"12","009","610.01","061001"
"12","009","610.02","061002"
"12","045","9601.01","960101"
"12","045","9601.02","960102"
"12","045","9603.02","960302"
"12","045","9603.01","960301"
"12","073","18.04","001804"
"12","073","25.17","002517"
"12","073","25.16","002516"
"12","073","21.05","002105"
"12","073","21.06","002106"
"12","073","9.06","000906"
"12","073","9.07","000907"
"12","073","20.08","002008"
"12","073","17.02","001702"
"12","073","17.01","001701"
"12","073","25.14","002514"
"12","009","621.09","062109"
"12","095","132.01","013201"
"12","095","136.06","013606"
"12","095","169.07","016907"
"12","095","180","018000"
"12","095","137.01","013701"
"12","009","9900","990000"
"12","086","59.02","005902"
"12","095","132.02","013202"
"12","009","621.08","062108"
"12","009","623.01","062301"
"12","009","631.05","063105"
"12","009","713.37","071337"
"12","086","90.10","009010"
"12","095","134.06","013406"
"12","095","135.10","013510"
"12","095","135.12","013512"
"12","009","621.06","062106"
"12","009","631.06","063106"
"12","009","641.26","064126"
"12","009","641.24","064124"
"12","095","146.08","014608"
"12","095","146.09","014609"
"12","095","149.08","014908"
"12","095","149.09","014909"
"12","009","651.24","065124"
"12","086","39.11","003911"
"12","086","1.27","000127"
"12","086","102.07","010207"
"12","086","59.03","005903"
"12","086","60.02","006002"
"12","115","12.05","001205"
"12","009","713.39","071339"
"12","095","165.10","016510"
"12","095","167.23","016723"
"12","095","167.24","016724"
"12","086","63.02","006302"
"12","086","64.01","006401"
"12","086","64.03","006403"
"12","095","169.06","016906"
"12","009","646.02","064602"
"12","009","681.01","068101"
"12","009","685.02","068502"
"12","009","647.02","064702"
"12","009","713.47","071347"
"12","009","650.25","065025"
"12","009","699.06","069906"
"12","009","601.03","060103"
"12","009","699.03","069903"
"12","009","713.53","071353"
"12","009","713.43","071343"
"12","009","716.02","071602"
"12","009","621.11","062111"
"12","086","90.14","009014"
"12","086","90.15","009015"
"12","086","92","009200"
"12","086","93.05","009305"
"12","009","641.23","064123"
"12","095","170.12","017012"
"12","095","170.15","017015"
"12","095","134.05","013405"
"12","095","136.07","013607"
"12","009","713.35","071335"
"12","011","408.02","040802"
"12","011","409.01","040901"
"12","009","607","060700"
"12","009","666","066600"
"12","009","715","071500"
"12","095","9900","990000"
"12","009","661.03","066103"
"12","086","104","010400"
"12","086","106.04","010604"
"12","095","167.43","016743"
"12","095","171.19","017119"
"12","095","173.02","017302"
"12","095","170.22","017022"
"12","095","142.02","014202"
"12","095","142.01","014201"
"12","095","170.18","017018"
"12","095","166.07","016607"
"12","095","166.04","016604"
"12","095","167.46","016746"
"12","095","165.13","016513"
"12","095","166.05","016605"
"12","095","167.40","016740"
"12","095","170.24","017024"
"12","095","168.11","016811"
"12","095","102.02","010202"
"12","095","189.01","018901"
"12","095","182.02","018202"
"12","095","170.21","017021"
"12","095","168.08","016808"
"12","095","167.41","016741"
"12","115","23.02","002302"
"12","063","2103.01","210301"
"12","063","2103.02","210302"
"12","063","2109.02","210902"
"12","053","416.02","041602"
"12","063","2109.01","210901"
"12","053","416.01","041601"
"12","053","409.12","040912"
"12","053","409.13","040913"
"12","055","9616.04","961604"
"12","055","9617.02","961702"
"12","055","9601.05","960105"
"12","055","9617.01","961701"
"12","055","9604.01","960401"
"12","055","9613.03","961303"
"12","055","9613.04","961304"
"12","055","9604.02","960402"
"12","055","9612.01","961201"
"12","055","9612.02","961202"
"12","055","9605.03","960503"
"12","055","9616.05","961605"
"12","055","9605.04","960504"
"12","055","9614.02","961402"
"12","055","9601.04","960104"
"12","055","9614.01","961401"
"12","061","506.01","050601"
"12","061","506.04","050604"
"12","061","506.05","050605"
"12","115","27.14","002714"
"12","115","23.05","002305"
"12","086","17.01","001701"
"12","086","41.02","004102"
"12","115","22.01","002201"
"12","086","72","007200"
"12","086","75.01","007501"
"12","086","9803","980300"
"12","086","76.01","007601"
"12","081","9900","990000"
"12","085","9900","990000"
"12","045","9900","990000"
"12","009","9801","980100"
"12","086","97.03","009703"
"12","086","88.06","008806"
"12","086","9807","980700"
"12","011","110","011000"
"12","011","410","041000"
"12","011","411","041100"
"12","011","412","041200"
"12","011","413","041300"
"12","086","109","010900"
"12","086","76.03","007603"
"12","086","38.01","003801"
"12","011","202.05","020205"
"12","086","13.02","001302"
"12","086","143","014300"
"12","086","141","014100"
"12","086","7.05","000705"
"12","086","89.04","008904"
"12","086","18.02","001802"
"12","086","37.03","003703"
"12","086","13.01","001301"
"12","011","414","041400"
"12","011","415","041500"
"12","043","2.01","000201"
"12","043","2.02","000202"
"12","011","417","041700"
"12","086","19.03","001903"
"12","086","4.08","000408"
"12","086","80","008000"
"12","086","148","014800"
"12","011","203.02","020302"
"12","011","203.08","020308"
"12","011","203.09","020309"
"12","011","203.11","020311"
"12","011","203.12","020312"
"12","011","424","042400"
"12","011","420","042000"
"12","011","421","042100"
"12","086","99.03","009903"
"12","086","99.04","009904"
"12","011","203.13","020313"
"12","011","203.14","020314"
"12","011","203.15","020315"
"12","011","203.16","020316"
"12","011","203.17","020317"
"12","011","203.18","020318"
"12","077","9502.01","950201"
"12","077","9502.02","950202"
"12","077","9800","980000"
"12","085","17.01","001701"
"12","085","11.08","001108"
"12","085","11.07","001107"
"12","085","18.06","001806"
"12","085","17.02","001702"
"12","085","17.03","001703"
"12","085","18.04","001804"
"12","085","18.05","001805"
"12","085","18.03","001803"
"12","085","11.05","001105"
"12","085","7.02","000702"
"12","085","11.06","001106"
"12","085","7.01","000701"
"12","011","203.19","020319"
"12","011","203.20","020320"
"12","011","203.21","020321"
"12","011","203.22","020322"
"12","011","204.04","020404"
"12","011","204.06","020406"
"12","115","9900","990000"
"12","065","2502","250200"
"12","081","20.05","002005"
"12","073","25.15","002515"
"12","073","24.23","002423"
"12","073","24.21","002421"
"12","073","24.22","002422"
"12","073","24.18","002418"
"12","073","24.19","002419"
"12","073","24.20","002420"
"12","073","5.02","000502"
"12","073","5.01","000501"
"12","073","20.07","002007"
"12","073","18.03","001803"
"12","103","224.02","022402"
"12","103","274.01","027401"
"12","071","104.22","010422"
"12","071","402.11","040211"
"12","071","503.21","050321"
"12","071","403.15","040315"
"12","071","12.06","001206"
"12","071","403.16","040316"
"12","071","19.21","001921"
"12","071","105.03","010503"
"12","071","401.39","040139"
"12","071","401.33","040133"
"12","071","401.28","040128"
"12","071","17.09","001709"
"12","071","12.09","001209"
"12","071","101.06","010106"
"12","071","102.09","010209"
"12","071","19.22","001922"
"12","071","104.15","010415"
"12","071","203.01","020301"
"12","071","702.02","070202"
"12","071","503.24","050324"
"12","071","12.07","001207"
"12","071","104.16","010416"
"12","071","104.14","010414"
"12","071","102.07","010207"
"12","071","702.01","070201"
"12","071","203.02","020302"
"12","071","302.05","030205"
"12","097","423","042300"
"12","097","421","042100"
"12","097","417","041700"
"12","081","10.01","001001"
"12","081","3.14","000314"
"12","083","23.02","002302"
"12","071","101.12","010112"
"12","071","101.13","010113"
"12","071","101.08","010108"
"12","071","502.11","050211"
"12","071","506.03","050603"
"12","071","504.02","050402"
"12","071","506.04","050604"
"12","071","504.01","050401"
"12","071","402.12","040212"
"12","071","503.15","050315"
"12","071","503.18","050318"
"12","071","503.20","050320"
"12","071","104.18","010418"
"12","071","201.03","020103"
"12","071","101.10","010110"
"12","071","101.11","010111"
"12","071","401.38","040138"
"12","071","503.17","050317"
"12","071","505.02","050502"
"12","071","505.01","050501"
"12","071","502.13","050213"
"12","071","104.20","010420"
"12","071","401.35","040135"
"12","071","401.30","040130"
"12","071","19.17","001917"
"12","071","104.21","010421"
"12","071","503.22","050322"
"12","071","104.17","010417"
"12","071","104.19","010419"
"12","071","502.12","050212"
"12","071","503.19","050319"
"12","071","502.10","050210"
"12","071","101.07","010107"
"12","071","104.23","010423"
"12","081","2.03","000203"
"12","081","2.04","000204"
"12","081","8.11","000811"
"12","081","8.12","000812"
"12","081","16.04","001604"
"12","081","19.15","001915"
"12","081","19.16","001916"
"12","081","20.21","002021"
"12","081","20.20","002020"
"12","081","4.10","000410"
"12","081","4.09","000409"
"12","081","20.24","002024"
"12","081","20.25","002025"
"12","081","20.18","002018"
"12","081","14.06","001406"
"12","081","16.03","001603"
"12","071","503.25","050325"
"12","071","17.08","001708"
"12","071","103.09","010309"
"12","071","101.09","010109"
"12","071","10.01","001001"
"12","071","208.01","020801"
"12","097","436","043600"
"12","111","3821.12","382112"
"12","097","431","043100"
"12","097","416","041600"
"12","097","428","042800"
"12","097","435","043500"
"12","097","420","042000"
"12","097","419","041900"
"12","097","418","041800"
"12","081","8.14","000814"
"12","081","10.02","001002"
"12","081","20.23","002023"
"12","081","3.12","000312"
"12","081","20.22","002022"
"12","081","18.01","001801"
"12","081","17.05","001705"
"12","081","18.02","001802"
"12","081","3.11","000311"
"12","081","20.19","002019"
"12","081","14.05","001405"
"12","081","8.13","000813"
"12","081","3.13","000313"
"12","071","17.10","001710"
"12","071","3.04","000304"
"12","071","11.03","001103"
"12","071","12.08","001208"
"12","071","11.04","001104"
"12","071","12.03","001203"
"12","071","102.06","010206"
"12","071","19.18","001918"
"12","071","102.05","010205"
"12","071","3.03","000303"
"12","071","3.05","000305"
"12","071","104.13","010413"
"12","071","105.04","010504"
"12","071","401.36","040136"
"12","071","102.10","010210"
"12","071","102.08","010208"
"12","071","3.06","000306"
"12","071","401.29","040129"
"12","071","103.08","010308"
"12","071","19.19","001919"
"12","071","19.23","001923"
"12","071","10.02","001002"
"12","071","208.02","020802"
"12","071","503.16","050316"
"12","071","401.37","040137"
"12","071","401.32","040132"
"12","071","19.16","001916"
"12","071","503.23","050323"
"12","071","201.04","020104"
"12","113","107.09","010709"
"12","113","107.12","010712"
"12","113","107.11","010711"
"12","113","107.10","010710"
"12","113","108.22","010822"
"12","113","108.24","010824"
"12","113","108.20","010820"
"12","113","103.03","010303"
"12","113","108.23","010823"
"12","017","4501.06","450106"
"12","017","4507.05","450705"
"12","017","4507.06","450706"
"12","037","9701.01","970101"
"12","037","9701.02","970102"
"12","017","4516.06","451606"
"12","017","4516.04","451604"
"12","017","4503.05","450305"
"12","017","4505.01","450501"
"12","017","4510.01","451001"
"12","017","4510.02","451002"
"12","017","4511.03","451103"
"12","017","4503.06","450306"
"12","017","4503.10","450310"
"12","017","4505.02","450502"
"12","017","4517.02","451702"
"12","017","4517.01","451701"
"12","017","4516.03","451603"
"12","017","4504.02","450402"
"12","017","4503.09","450309"
"12","017","4501.05","450105"
"12","017","4504.01","450401"
"12","017","4511.04","451104"
"12","017","4516.05","451605"
"12","097","425","042500"
"12","097","424","042400"
"12","087","9704","970400"
"12","087","9705","970500"
"12","087","9710.01","971001"
"12","087","9706","970600"
"12","087","9714.02","971402"
"12","087","9718","971800"
"12","087","9709","970900"
"12","087","9712","971200"
"12","087","9725","972500"
"12","095","189.02","018902"
"12","095","171.10","017110"
"12","095","152.03","015203"
"12","095","171.17","017117"
"12","095","102.01","010201"
"12","095","171.14","017114"
"12","095","167.37","016737"
"12","095","167.36","016736"
"12","095","170.20","017020"
"12","095","166.06","016606"
"12","095","171.11","017111"
"12","095","173.01","017301"
"12","095","182.03","018203"
"12","103","204","020400"
"12","103","205","020500"
"12","103","206","020600"
"12","103","207","020700"
"12","103","208","020800"
"12","103","212","021200"
